  epoch    train_accuracy    train_loss    valid_acc    valid_accuracy    valid_loss      lr      dur
    699            0.8383        0.6278       0.6570            0.6570        0.8387  0.0104  20.2450
    700            0.8569        0.6334       0.6586            0.6586        0.8281  0.0103  20.7201
    701            0.8530        0.6418       0.6566            0.6566        0.8373  0.0103  20.8362
    702            0.8445        0.6212       0.6659            0.6659        0.8324  0.0102  20.7471
    703            0.8399        [32m0.5918[0m       0.6566            0.6566        0.8515  0.0101  20.6812
    704            0.8499        0.6254       0.6624            0.6624        0.8268  0.0101  20.1066
    705            0.8503        0.6127       0.6659            0.6659        0.8195  0.0100  20.1861
    706            0.8449        0.6136       0.6543            0.6543        0.8474  0.0099  19.9417
    707            0.8426        0.6182       0.6586            0.6586        0.8352  0.0099  21.1103
    708            0.8383        0.6214       0.6532            0.6532        0.8494  0.0098  20.3723
    709            0.8526        0.6157       0.6632            0.6632        0.8248  0.0098  20.7634
    710            0.8507        0.6197       0.6609            0.6609        0.8390  0.0097  20.4307
    711            0.8565        0.6362       0.6644            0.6644        0.8283  0.0096  20.5042
    712            0.8160        0.6411       0.6497            0.6497        0.8735  0.0096  21.4831
    713            0.8461        0.6178       0.6613            0.6613        0.8389  0.0095  20.4371
    714            0.8495        0.5995       0.6624            0.6624        0.8330  0.0094  19.8200
    715            0.8465        0.6249       0.6566            0.6566        0.8434  0.0094  20.3706
    716            0.8503        0.6351       0.6628            0.6628        0.8339  0.0093  20.2916
    717            0.8480        0.6102       0.6632            0.6632        0.8302  0.0093  19.7111
    718            0.8584        0.6139       0.6647            0.6647        0.8255  0.0092  20.4309
    719            0.8596        0.6059       0.6671            0.6671        0.8184  0.0091  21.0527
    720            0.8600        0.6103       0.6632            0.6632        0.8220  0.0091  19.7979
    721            0.8584        0.6342       0.6659            0.6659        0.8278  0.0090  20.5025
    722            0.8472        0.6116       0.6624            0.6624        0.8428  0.0090  19.8629
    723            0.8549        0.6057       0.6647            0.6647        0.8338  0.0089  20.8294
    724            0.8488        0.6129       0.6651            0.6651        0.8324  0.0088  20.5965
    725            0.8557        0.6375       0.6617            0.6617        0.8353  0.0088  19.7435
    726            0.8642        [32m0.5902[0m       0.6655            0.6655        0.8264  0.0087  20.1786
    727            0.8515        0.6043       0.6640            0.6640        0.8352  0.0087  19.9246
    728            0.8546        0.6199       0.6671            0.6671        0.8304  0.0086  20.1196
    729            0.8492        0.6274       0.6636            0.6636        0.8299  0.0085  20.8077
    730            0.8542        0.6138       0.6651            0.6651        0.8330  0.0085  19.8387
    731            0.8441        0.6072       0.6574            0.6574        0.8452  0.0084  20.0675
    732            0.8538        0.6231       0.6667            0.6667        0.8363  0.0084  20.9245
    733            0.8615        0.6098       0.6744            0.6744        0.8148  0.0083  20.5265
    734            0.8511        0.6235       0.6655            0.6655        0.8300  0.0082  20.2382
    735            0.8557        0.6033       0.6644            0.6644        0.8330  0.0082  20.9551
    736            0.8557        0.6336       0.6624            0.6624        0.8326  0.0081  19.9101
    737            0.8445        0.6105       0.6624            0.6624        0.8377  0.0081  19.7634
    738            0.8426        [32m0.5891[0m       0.6593            0.6593        0.8445  0.0080  20.4377
    739            0.8600        0.5968       0.6682            0.6682        0.8207  0.0080  20.5780
    740            0.8511        0.6129       0.6636            0.6636        0.8343  0.0079  20.9379
    741            0.8503        0.6020       0.6644            0.6644        0.8350  0.0078  21.9183
    742            0.8503        0.6225       0.6671            0.6671        0.8281  0.0078  20.6784
    743            0.8677        0.6082       0.6701            0.6701        0.8107  0.0077  21.1469
    744            0.8573        [32m0.5889[0m       0.6721            0.6721        0.8188  0.0077  20.9892
    745            0.8561        0.6049       0.6732            0.6732        0.8158  0.0076  21.0433
    746            0.8534        0.6000       0.6644            0.6644        0.8351  0.0076  20.6825
    747            0.8414        0.6213       0.6605            0.6605        0.8412  0.0075  20.3925
    748            0.8530        0.6252       0.6605            0.6605        0.8326  0.0074  20.4559
    749            0.8391        0.5939       0.6543            0.6543        0.8547  0.0074  20.5888
    750            0.8399        0.6004       0.6539            0.6539        0.8510  0.0073  20.2910
    751            0.8488        0.5936       0.6605            0.6605        0.8404  0.0073  20.3325
    752            0.8503        0.5920       0.6674            0.6674        0.8282  0.0072  20.6983
    753            0.8642        0.6152       0.6694            0.6694        0.8114  0.0072  20.3537
    754            0.8561        0.6216       0.6651            0.6651        0.8200  0.0071  20.2822
    755            0.8546        0.6216       0.6586            0.6586        0.8318  0.0071  20.9544
    756            0.8511        0.6151       0.6597            0.6597        0.8356  0.0070  20.9073
    757            0.8515        0.6114       0.6698            0.6698        0.8299  0.0070  20.2255
    758            0.8684        0.5970       0.6767            0.6767        0.8097  0.0069  20.4663
    759            0.8650        0.6047       0.6640            0.6640        0.8224  0.0068  19.8210
    760            0.8430        0.6056       0.6701            0.6701        0.8364  0.0068  21.7350
    761            0.8557        0.6112       0.6682            0.6682        0.8317  0.0067  21.5654
    762            0.8580        0.6148       0.6624            0.6624        0.8332  0.0067  22.0315
    763            0.8573        0.5973       0.6644            0.6644        0.8262  0.0066  20.9965
    764            0.8484        0.6069       0.6690            0.6690        0.8362  0.0066  20.7954
    765            0.8592        0.6102       0.6640            0.6640        0.8270  0.0065  20.6304
    766            0.8565        0.6071       0.6690            0.6690        0.8298  0.0065  20.3508
    767            0.8596        0.6043       0.6644            0.6644        0.8220  0.0064  19.8682
Stopping since valid_loss has not improved in the last 200 epochs.
Elapsed time: 25198.599761724472 seconds
